autor,texto,likes,fecha,texto_limpio,ubicacion,tokens,sentimiento,probabilidad
@marvinsanchezr1,Gracias Juan por el video de El salvador 🇸🇻  saludos desde 🇨🇦,3,2026-02-01T15:35:32Z,gracias juan video salvador saludos,sin info,"gracias,juan,video,salvador,saludos",neutro,0.523457705974579
@Juanbercian-o4i,Por fin Juan andas en sivar,1,2026-02-01T15:35:30Z,fin juan andas sivar,sin info,"fin,juan,andas,sivar",positivo,0.852318584918976
@angelrafaelbaquerosarmient1498,"Que se puede decir , Colombia se merece un presidente Bukele versión exacta, que envidia produce",21,2026-02-01T15:35:23Z,puede decir colombia merece presidente bukele versión exacta envidia produce,Colombia,"puede,decir,colombia,merece,presidente,bukele,versión,exacta,envidia,produce",positivo,0.811733663082123
@jacquelinecontreras6197,No puedo creer Juan que estás en mi país . Espero y te guste y disfrutes de nuestra comida y nuestra gente,1,2026-02-01T15:35:07Z,puedo creer juan país espero guste disfrutes comida gente,sin info,"puedo,creer,juan,país,espero,guste,disfrutes,comida,gente",positivo,0.965246200561523
@joselitojoselito8771,"Bruto e ignorante aquel que prefiera el pasado del salvador a lo que es hoy, sea cual sea su costo, porque que mas valor que la vida de las familias y los ciudadanos de bien???",0,2026-02-01T15:35:06Z,bruto ignorante aquel prefiera pasado salvador hoy costo mas valor vida familias ciudadanos bien,sin info,"bruto,ignorante,aquel,prefiera,pasado,salvador,hoy,costo,mas,valor,vida,familias,ciudadanos,bien",negativo,0.935728549957275
@paolagomez1417,"Me encanta el modo Bukele, un abrazo a todos los salvadoreños🙅🏻‍♀️ojalá lo repliquen en mi Colombia, toda la vida hablando de derechos humanos, dónde importa más los de los delincuentes, que de los ciudadanos que queremos un mejor país.",54,2026-02-01T15:35:01Z,encanta modo bukele abrazo salvadoreños ojalá repliquen colombia toda vida hablando derechos humanos dónde importa delincuentes ciudadanos queremos mejor país,Colombia,"encanta,modo,bukele,abrazo,salvadoreños,ojalá,repliquen,colombia,toda,vida,hablando,derechos,humanos,dónde,importa,delincuentes,ciudadanos,queremos,mejor,país",neutro,0.467505693435669
@soundpilon4511,Está endeudado,1,2026-02-01T15:34:59Z,endeudado,sin info,endeudado,negativo,0.794682264328003
@CARLOSMARTINEZ-wx7xn,"Falta poner en contexto que el Salvador es un país pequeño de 21 mil km2 en comparación con países como Colombia que tiene 1100 millones de km2. Falta poner en contexto que Bukele es un mini dictador que se pasó por el 🍑 las leyes de la ""democracia"" para reelegirse y enriquecerse junto con sus familiares. Entonces uno se pregunta si realmente una dictadura es mala o no, o solo depende del que la ejecuta, porque en Colombia la extrema derecha lo exalta y lo pone de ejemplo, porque se sueñan como dictadores de Colombia, pero ya sabemos que si en democracia la derecha ha sido lo que ha sido (paramilitarismo, masacres, ""falsos positivos""), no me los imagino gobernando al estilo Bukele y menos cuando se hacen llamar los ""defensores"" de la democracia",0,2026-02-01T15:34:51Z,falta poner contexto salvador país pequeño mil km2 comparación países colombia 1100 millones km2 falta poner contexto bukele mini dictador pasó leyes democracia reelegirse enriquecerse junto familiares entonces pregunta realmente dictadura mala solo depende ejecuta colombia extrema derecha exalta pone ejemplo sueñan dictadores colombia sabemos democracia derecha sido sido paramilitarismo masacres falsos positivos imagino gobernando estilo bukele menos hacen llamar defensores democracia,"Colombia, El Salvador","falta,poner,contexto,salvador,país,pequeño,mil,km2,comparación,países,colombia,1100,millones,km2,falta,poner,contexto,bukele,mini,dictador,pasó,leyes,democracia,reelegirse,enriquecerse,junto,familiares,entonces,pregunta,realmente,dictadura,mala,solo,depende,ejecuta,colombia,extrema,derecha,exalta,pone,ejemplo,sueñan,dictadores,colombia,sabemos,democracia,derecha,sido,sido,paramilitarismo,masacres,falsos,positivos,imagino,gobernando,estilo,bukele,menos,hacen,llamar,defensores,democracia",negativo,0.85604339838028
@jimyamaya4470,Y que pasa con los hijos de estos pandilleros que pudiesen resurgir en un futuro la guerra.,1,2026-02-01T15:34:45Z,pasa hijos pandilleros pudiesen resurgir futuro guerra,sin info,"pasa,hijos,pandilleros,pudiesen,resurgir,futuro,guerra",negativo,0.630600690841675
@pabloaraque8538,"Me llama la curiosidad, eso milicos está ahí por ser zona central? O están por todo el país!???",0,2026-02-01T15:34:19Z,llama curiosidad milicos ahí ser zona central país,sin info,"llama,curiosidad,milicos,ahí,ser,zona,central,país",neutro,0.888134956359863
@victor.e6165,"Cuidado con andar haciéndole propaganda a dictadores, Juan",1,2026-02-01T15:34:19Z,cuidado andar haciéndole propaganda dictadores juan,sin info,"cuidado,andar,haciéndole,propaganda,dictadores,juan",negativo,0.773843109607697
@LeonardoRiosA,"Ser viajero te hace conocer chicas muy bonita, pos ni modo toco ser feo y pobre 🤣",0,2026-02-01T15:34:17Z,ser viajero hace conocer chicas bonita pos modo toco ser feo pobre,sin info,"ser,viajero,hace,conocer,chicas,bonita,pos,modo,toco,ser,feo,pobre",negativo,0.624159514904022
@victoriaforcenjaraba1612,"Si les gusta vivir en un estado policial, está bien, a mi personalmente no me gustaría.",0,2026-02-01T15:33:29Z,gusta vivir policial bien personalmente gustaría,sin info,"gusta,vivir,policial,bien,personalmente,gustaría",negativo,0.500780165195465
@MegaLino111,18:37 que habilidade jeims,0,2026-02-01T15:32:55Z,habilidade jeims,sin info,"habilidade,jeims",neutro,0.454450041055679
@katherineharrison4645,Dios siga bendiciendo al presidente Nayib Bukele,20,2026-02-01T15:32:51Z,dios siga bendiciendo presidente nayib bukele,sin info,"dios,siga,bendiciendo,presidente,nayib,bukele",positivo,0.841301441192627
@magnoliagutierrez7747,"Qué bueno que pudieras visitar varios países de Centroamérica como Guatemala, Belice.",0,2026-02-01T15:32:36Z,bueno pudieras visitar varios países centroamérica guatemala belice,Guatemala,"bueno,pudieras,visitar,varios,países,centroamérica,guatemala,belice",positivo,0.897662937641144
@nubiaecheverry8583,Hola mi Juan siempre mi Juan ❤❤❤❤,3,2026-02-01T15:32:19Z,hola juan siempre juan,sin info,"hola,juan,siempre,juan",positivo,0.622227847576141
@carameloviejo,"Para mi mínimo tienen que pasar 20 años para que anivel cultural se normalice, fijo que si se va bukele liberaran a los pandilleros y volverá el crimen",0,2026-02-01T15:32:10Z,mínimo pasar años anivel cultural normalice fijo bukele liberaran pandilleros volverá crimen,sin info,"mínimo,pasar,años,anivel,cultural,normalice,fijo,bukele,liberaran,pandilleros,volverá,crimen",negativo,0.641785442829132
@adonisescobar2423,"Donde estarás nuevamente Juan, quiero conocerte, soy de chalatenango, El Salvador 🙌🏻",0,2026-02-01T15:32:09Z,nuevamente juan quiero conocerte chalatenango salvador,El Salvador,"nuevamente,juan,quiero,conocerte,chalatenango,salvador",positivo,0.584305465221405
@KrissSB10,"Funcionó en el Salvador, sería bueno ver cambios así en países de América con más población, temas geográficos más complejos y sobre todo lugares donde los criminales no se marcan para su fácil identificación. Ya quisiera yo que acá hubiese una política anticrimen tan severa, con seguridad se mueve la economía, la educación, se invierte en infraestructura y como en el Salvador también se genera un ambiente propicio para el turismo.
No se debe ceder al crimen ni a sus hibristofilicos aliados de ONGs, prensa y sectores políticos.   
Saludos Juan desde Bta, COL",9,2026-02-01T15:32:08Z,funcionó salvador bueno ver cambios así países américa población temas geográficos complejos lugares criminales marcan fácil identificación quisiera acá política anticrimen tan severa seguridad mueve economía educación invierte infraestructura salvador genera ambiente propicio turismo debe ceder crimen hibristofilicos aliados ongs prensa sectores políticos saludos juan bta col,El Salvador,"funcionó,salvador,bueno,ver,cambios,así,países,américa,población,temas,geográficos,complejos,lugares,criminales,marcan,fácil,identificación,quisiera,acá,política,anticrimen,tan,severa,seguridad,mueve,economía,educación,invierte,infraestructura,salvador,genera,ambiente,propicio,turismo,debe,ceder,crimen,hibristofilicos,aliados,ongs,prensa,sectores,políticos,saludos,juan,bta,col",negativo,0.443743258714676
@nmontoya78,Estado de excepción...soño para quedar claros. Por si acaso otros entienden estado de decepción,0,2026-02-01T15:31:57Z,excepción soño quedar claros acaso entienden decepción,sin info,"excepción,soño,quedar,claros,acaso,entienden,decepción",neutro,0.738491594791412
@rafaelflores8178,"Te sigo mi amigo, admiro tu trabajo y que gusto que hayas venido a visitar nuestro pulgarcito 🙌🏽",0,2026-02-01T15:31:55Z,sigo amigo admiro trabajo gusto venido visitar pulgarcito,sin info,"sigo,amigo,admiro,trabajo,gusto,venido,visitar,pulgarcito",positivo,0.973621368408203
@FacundoVera666,"Necesitamos lo mismo que hizo bukele en argentina , ya no se puede vivir mas aca",0,2026-02-01T15:31:29Z,necesitamos mismo hizo bukele argentina puede vivir mas aca,sin info,"necesitamos,mismo,hizo,bukele,argentina,puede,vivir,mas,aca",negativo,0.949357986450195
@ViewtifulLuthor007,El Salvador fue un pais muy violento casi todas las personas fuimos victimas de las pandillas en mi familia mataron 2 primas para robarles el negocio en 2017,0,2026-02-01T15:31:06Z,salvador pais violento casi todas personas victimas pandillas familia mataron primas robarles negocio 2017,El Salvador,"salvador,pais,violento,casi,todas,personas,victimas,pandillas,familia,mataron,primas,robarles,negocio,2017",negativo,0.945857524871826
@rigobertovega9172,"Mal dato hermano El salvador se independizó en el 21 ya celebromos los 200 años de independencia, ahí fallaste muy feo.",0,2026-02-01T15:30:58Z,mal dato hermano salvador independizó celebromos 200 años independencia ahí fallaste feo,sin info,"mal,dato,hermano,salvador,independizó,celebromos,200,años,independencia,ahí,fallaste,feo",negativo,0.91109573841095
@alberto.britos91218,"Muchas opiniones gratuitas de derechos humanos y pelotudeces sobre la que se merecen los delincuentes, y ni siquiera han vivido una realidad así jamás, todos calladitos mirando para otro lado, dicen querer cambios y mejor vida para otros pero hacen la nada misma desde la PC.",0,2026-02-01T15:30:56Z,muchas opiniones gratuitas derechos humanos pelotudeces merecen delincuentes siquiera vivido realidad así jamás calladitos mirando lado dicen querer cambios mejor vida hacen misma,sin info,"muchas,opiniones,gratuitas,derechos,humanos,pelotudeces,merecen,delincuentes,siquiera,vivido,realidad,así,jamás,calladitos,mirando,lado,dicen,querer,cambios,mejor,vida,hacen,misma",negativo,0.973149836063385
@pranakrsna7084,Gracias Juan por este video ya lo había esperado mucho tengo un amigo del Salvador qué ciudadano canadiense y una amiga que vive en California tenía mucha curiosidad por ese país.,0,2026-02-01T15:30:52Z,gracias juan video esperado amigo salvador ciudadano canadiense amiga vive california mucha curiosidad país,El Salvador,"gracias,juan,video,esperado,amigo,salvador,ciudadano,canadiense,amiga,vive,california,mucha,curiosidad,país",positivo,0.941853940486908
@alexmorataya4865,"Bienvenido Juan a nuestro pais El Salvador, hace mucho tiempo te sigo y esperaba tu visita que la pases bien con nosotros",1,2026-02-01T15:30:44Z,bienvenido juan pais salvador hace tiempo sigo esperaba visita pases bien,El Salvador,"bienvenido,juan,pais,salvador,hace,tiempo,sigo,esperaba,visita,pases,bien",positivo,0.954502522945404
@CristianLange-y5o,"En el conurbano de Buenos Aires nos matan todos los dias, es de milagro que este escribiendo esto. Politicos corruptos que no le dan pelea a los narcos y delincuentes libres por jueces garantistas y los putos organismos de derechos humanos y leyes del año del pedo.

El que critique a un presidente que le dio seguridad y paz a su pueblo deberia estar preso junto con las basuras de la sociedad.

Ojala Milei deje de hacerse el payaso y le ppnga fin al narco en Argentina y no permita una segunda oportunidad a los ladrones.",0,2026-02-01T15:30:00Z,conurbano buenos aires matan dias milagro escribiendo politicos corruptos dan pelea narcos delincuentes libres jueces garantistas putos organismos derechos humanos leyes año pedo critique presidente dio seguridad paz pueblo deberia preso junto basuras sociedad ojala milei deje hacerse payaso ppnga fin narco argentina permita segunda oportunidad ladrones,"Buenos Aires, Argentina","conurbano,buenos,aires,matan,dias,milagro,escribiendo,politicos,corruptos,dan,pelea,narcos,delincuentes,libres,jueces,garantistas,putos,organismos,derechos,humanos,leyes,año,pedo,critique,presidente,dio,seguridad,paz,pueblo,deberia,preso,junto,basuras,sociedad,ojala,milei,deje,hacerse,payaso,ppnga,fin,narco,argentina,permita,segunda,oportunidad,ladrones",negativo,0.979390025138855
@omelenko1,Quiero EXACTAMENTE LO MISMO PARA COLOMBIA MI ESTIMADO JUAN,38,2026-02-01T15:29:45Z,quiero exactamente mismo colombia estimado juan,sin info,"quiero,exactamente,mismo,colombia,estimado,juan",positivo,0.719174861907959
@DelmyCarranza-l8z,Me estoy divirtiendo Juan ❤,1,2026-02-01T15:29:39Z,divirtiendo juan,sin info,"divirtiendo,juan",positivo,0.925208806991577
@jane1486,"Yo que vivo en Ecuador les tengo envidia, nosotros acá vivimos un inferno en inseguridad y violencia. Tenemos un presidente en la actualidad q es un narcotraficante y q bajo su gobierno rompimos el récord histórico de muerte violentas, pasando los 10 mil asesinatos en el 2025. Ya no somos un país somos una fosa común.",0,2026-02-01T15:28:44Z,vivo ecuador envidia acá vivimos inferno inseguridad violencia presidente actualidad narcotraficante bajo gobierno rompimos récord histórico muerte violentas pasando mil asesinatos 2025 país fosa común,Ecuador,"vivo,ecuador,envidia,acá,vivimos,inferno,inseguridad,violencia,presidente,actualidad,narcotraficante,bajo,gobierno,rompimos,récord,histórico,muerte,violentas,pasando,mil,asesinatos,2025,país,fosa,común",negativo,0.968391358852386
@EdvbardSegvioga,"Izquierda  o Derecha no importa que presidente llegue, el ciudadano común como nosotros, queremos vivir en paz, en nuestro país, estar seguros. Si Bukele quiere seguir en el poder, solo tiene una tarea, seguir haciendo las cosas como lo viene haciendo.  Para que cambiar algo que funciona, suena loco, pero creo que periódicamente se debería ""limpiar"" la masiva cárcel, para que no se sature. Así se mantiene espacio. Espero pronto visitar El Salvador.",0,2026-02-01T15:28:42Z,izquierda derecha importa presidente llegue ciudadano común queremos vivir paz país seguros bukele quiere seguir poder solo tarea seguir haciendo cosas viene haciendo cambiar funciona suena loco creo periódicamente debería limpiar masiva cárcel sature así mantiene espacio espero pronto visitar salvador,El Salvador,"izquierda,derecha,importa,presidente,llegue,ciudadano,común,queremos,vivir,paz,país,seguros,bukele,quiere,seguir,poder,solo,tarea,seguir,haciendo,cosas,viene,haciendo,cambiar,funciona,suena,loco,creo,periódicamente,debería,limpiar,masiva,cárcel,sature,así,mantiene,espacio,espero,pronto,visitar,salvador",neutro,0.653223037719727
